game_id,Year,player_id,position ,player,team,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,comb_pass_play,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,rec_air_yds,rec_yac,rec_drops,offense,off_pct
202011150rai,2020,WallDa01,TE,Darren Waller,LVR,5,3,37,0,24,0,0,0,0,0,0,0,0,6.7,6.7,5.2,5.2,5.2,5.2,79,6,1,64,89
202011150rai,2020,WittJa00,TE,Jason Witten,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,51
202011150rai,2020,MoreFo00,TE,Foster Moreau,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35
202011150ram,2020,OlseGr00,TE,Greg Olsen,SEA,4,2,33,0,22,0,0,0,0,0,0,0,0,5.3,5.3,4.3,4.3,4.3,4.3,39.2,8,0,48,72
202011150ram,2020,MundJo00,TE,Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20
202011150ram,2020,HollJa03,TE,Jacob Hollister,SEA,1,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,5,1,0,6,9
202011150ram,2020,HigbTy00,TE,Tyler Higbee,LAR,6,3,60,0,39,0,0,0,0,0,0,0,0,9,9,7.5,7.5,7.5,7.5,76.2,28,1,59,84
202011150ram,2020,EverGe00,TE,Gerald Everett,LAR,3,2,27,0,16,0,0,0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,23.1,10,1,43,61
202011150ram,2020,DissWi00,TE,Will Dissly,SEA,2,1,16,0,16,0,0,0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,23,15,0,24,36
202011160chi,2020,RudoKy00,TE,Kyle Rudolph,MIN,5,4,63,0,22,1,0,0,0,0,0,0,0,9.3,9.3,6.3,6.3,6.3,6.3,30,44,0,58,78
202011160chi,2020,ConkTy00,TE,Tyler Conklin,MIN,2,2,11,0,9,0,0,0,0,0,0,0,0,3.1,3.1,2.1,2.1,2.1,2.1,9,2,0,46,62
202011160chi,2020,KmetCo00,TE,Cole Kmet,CHI,3,1,7,0,7,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,24,0,0,35,70
202011160chi,2020,GrahJi00,TE,Jimmy Graham,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,29,58
202011160chi,2020,DillBr00,TE,Brandon Dillon,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202011160chi,2020,HoltJ.01,TE,J.P. Holtz,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
202011160chi,2020,HarrDe03,TE,Demetrius Harris,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
202011190sea,2020,WillMa04,TE,Maxx Williams,ARI,2,2,29,0,25,0,0,0,0,0,0,0,0,4.9,4.9,3.9,3.9,3.9,3.9,23,6,0,38,57
202011190sea,2020,ArnoDa00,TE,Dan Arnold,ARI,2,1,4,1,4,0,0,0,0,0,0,0,0,7.4,7.4,6.9,6.9,6.9,6.9,23,0,0,26,39
202011190sea,2020,BaylEv00,TE,Evan Baylis,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
202011190sea,2020,OlseGr00,TE,Greg Olsen,SEA,2,2,20,0,10,0,0,0,0,0,0,0,0,4,4,3,3,3,3,11,9,0,40,61
202011190sea,2020,HollJa03,TE,Jacob Hollister,SEA,3,2,14,0,9,0,0,0,0,0,0,0,0,3.4,3.4,2.4,2.4,2.4,2.4,8.1,14,1,13,20
202011190sea,2020,DissWi00,TE,Will Dissly,SEA,1,1,10,0,10,0,0,0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,8,2,0,43,65
202011220car,2020,HockTJ00,TE,T.J. Hockenson,DET,7,4,68,0,35,0,0,0,0,0,0,0,0,10.8,10.8,8.8,8.8,8.8,8.8,39.2,48,1,37,66
202011220car,2020,NautIs00,TE,Isaac Nauta,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
202011220car,2020,ThomIa00,TE,Ian Thomas,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,56
202011220car,2020,ThomCo03,TE,Colin Thompson,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31
202011220car,2020,JameJe00,TE,Jesse James,DET,2,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,14,2,0,29,52
202011220car,2020,ManhCh00,TE,Chris Manhertz,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,42,59
202011220cle,2020,GoedDa00,TE,Dallas Goedert,PHI,6,5,77,1,32,0,0,0,0,0,0,0,0,18.7,18.7,16.2,16.2,16.2,16.2,33,41,0,68,100
202011220cle,2020,RodgRi00,TE,Richard Rodgers,PHI,2,2,48,1,29,0,0,0,0,0,0,0,0,12.8,12.8,11.8,11.8,11.8,11.8,44,4,0,22,32
202011220cle,2020,BryaHa00,TE,Harrison Bryant,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,58
202011220cle,2020,HoopAu00,TE,Austin Hooper,CLE,5,3,33,0,21,0,0,0,0,0,0,0,0,6.3,6.3,4.8,4.8,4.8,4.8,24,11,1,45,67
202011220cle,2020,NjokDa00,TE,David Njoku,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,34,51
202011220clt,2020,TonyRo00,TE,Robert Tonyan,GNB,5,5,44,1,25,0,0,0,0,0,0,0,0,15.4,15.4,12.9,12.9,12.9,12.9,35,9,0,44,73
202011220clt,2020,SterJa00,TE,Jace Sternberger,GNB,3,3,23,0,12,0,0,0,0,0,0,0,0,5.3,5.3,3.8,3.8,3.8,3.8,6,17,0,16,27
202011220clt,2020,LewiMa00,TE,Marcedes Lewis,GNB,1,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,5,3,0,19,32
202011220clt,2020,BurtTr01,TE,Trey Burton,IND,5,2,25,1,17,0,0,0,0,0,0,0,0,10.5,10.5,9.5,9.5,9.5,9.5,40,3,0,24,29
202011220clt,2020,AlieMo00,TE,Mo Alie-Cox,IND,3,2,16,0,8,1,0,0,0,0,0,0,0,2.6,2.6,0.6,0.6,0.6,0.6,9.9,10,0,43,51
202011220clt,2020,DoylJa00,TE,Jack Doyle,IND,2,1,6,1,6,0,0,0,0,0,0,0,0,7.6,7.6,7.1,7.1,7.1,7.1,8,0,0,45,54
202011220den,2020,SmytDu00,TE,Durham Smythe,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,13,20
202011220den,2020,GesiMi00,TE,Mike Gesicki,MIA,5,4,43,0,25,0,0,0,0,0,0,0,0,8.3,8.3,6.3,6.3,6.3,6.3,51,9,0,43,66
202011220den,2020,ShahAd00,TE,Adam Shaheen,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20
202011220den,2020,FantNo00,TE,Noah Fant,DEN,5,4,55,0,29,0,0,0,0,0,0,0,0,9.5,9.5,7.5,7.5,7.5,7.5,23,33,0,49,75
202011220den,2020,VannNi00,TE,Nick Vannett,DEN,2,2,24,0,15,0,0,0,0,0,0,0,0,4.4,4.4,3.4,3.4,3.4,3.4,2,22,0,41,63
202011220den,2020,FumaTr00,TE,Troy Fumagalli,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,31
202011220htx,2020,IzzoRy00,TE,Ryan Izzo,NWE,3,2,59,0,50,0,0,0,0,0,0,0,0,7.9,7.9,6.9,6.9,6.9,6.9,60.9,8,0,56,81
202011220htx,2020,ThomJo05,TE,Jordan Thomas,NWE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,10
202011220htx,2020,FellDa01,TE,Darren Fells,HOU,2,2,29,0,16,0,0,0,0,0,0,0,0,4.9,4.9,3.9,3.9,3.9,3.9,19,10,0,21,34
202011220htx,2020,BrowPh01,TE,Pharaoh Brown,HOU,3,2,22,0,18,0,0,0,0,0,0,0,0,4.2,4.2,3.2,3.2,3.2,3.2,21,17,0,27,44
202011220htx,2020,AkinJo00,TE,Jordan Akins,HOU,6,5,83,0,25,0,0,0,0,0,0,0,0,13.3,13.3,10.8,10.8,10.8,10.8,66,33,0,31,51
202011220jax,2020,EbroEr00,TE,Eric Ebron,PIT,7,4,36,1,20,0,0,0,0,0,0,0,0,13.6,13.6,11.6,11.6,11.6,11.6,53.9,14,0,70,93
202011220jax,2020,EifeTy00,TE,Tyler Eifert,JAX,5,2,32,0,17,0,0,0,0,0,0,0,0,5.2,5.2,4.2,4.2,4.2,4.2,77,1,0,24,41
202011220jax,2020,ElleBe00,TE,Ben Ellefson,JAX,3,1,10,0,10,0,0,0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,33,3,0,26,45
202011220jax,2020,SaubEr00,TE,Eric Saubert,JAX,1,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,3,0,0,31,53
202011220jax,2020,GentZa00,TE,Zach Gentry,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
202011220min,2020,RudoKy00,TE,Kyle Rudolph,MIN,3,3,28,0,12,0,0,0,0,0,0,0,0,5.8,5.8,4.3,4.3,4.3,4.3,5.1,23,0,46,71
202011220min,2020,SmitIr01,TE,Irv Smith Jr.,MIN,2,2,23,0,12,0,0,0,0,0,0,0,0,4.3,4.3,3.3,3.3,3.3,3.3,11,12,0,33,51
202011220min,2020,McKeSe01,TE,Sean McKeon,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
202011220min,2020,ConkTy00,TE,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18
202011220min,2020,SchuDa00,TE,Dalton Schultz,DAL,6,4,25,1,10,0,0,0,0,0,0,0,0,12.5,12.5,10.5,10.5,10.5,10.5,33,7,0,60,91
202011220min,2020,BellBl00,TE,Blake Bell,DAL,1,1,13,0,13,0,0,0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,13,0,0,14,21
202011220nor,2020,GrifGa00,TE,Garrett Griffin,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30
202011220nor,2020,GrahJa01,TE,Jaeden Graham,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202011220nor,2020,HursHa00,TE,Hayden Hurst,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,54,87
202011220nor,2020,StocLu00,TE,Luke Stocker,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26
202011220nor,2020,TrauAd00,TE,Adam Trautman,NOR,1,1,19,0,19,0,0,0,0,0,0,0,0,2.9,2.9,2.4,2.4,2.4,2.4,6,13,0,32,48
202011220nor,2020,CookJa02,TE,Jared Cook,NOR,1,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,6,0,0,25,37
202011220rai,2020,WallDa01,TE,Darren Waller,LVR,7,7,88,1,26,0,0,0,0,0,0,0,0,21.8,21.8,18.3,18.3,18.3,18.3,37.1,51,0,55,93
202011220rai,2020,KelcTr00,TE,Travis Kelce,KAN,10,8,127,1,22,0,0,1,0,0,0,0,1,29.86,29.86,22.86,22.86,24.86,24.86,122,21,1,69,88
202011220rai,2020,CarrDe00,TE,Derek Carrier,LVR,1,1,14,0,14,0,0,0,0,0,0,0,0,2.4,2.4,1.9,1.9,1.9,1.9,-4,18,0,1,2
202011220rai,2020,WittJa00,TE,Jason Witten,LVR,1,1,1,1,1,0,0,0,0,0,0,0,0,7.1,7.1,6.6,6.6,6.6,6.6,1,0,0,33,56
202011220rai,2020,KeizNi00,TE,Nick Keizer,KAN,1,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,5,0,0,29,37
202011220rai,2020,YeldDe00,TE,Deon Yelder,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19
202011220rai,2020,MoreFo00,TE,Foster Moreau,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29
202011220rav,2020,FirkAn00,TE,Anthony Firkser,TEN,5,4,33,0,12,0,0,0,0,0,0,0,0,7.3,7.3,5.3,5.3,5.3,5.3,31,6,0,28,40
202011220rav,2020,WillLu00,TE,Luke Willson,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17
202011220rav,2020,AndrMa00,TE,Mark Andrews,BAL,7,5,96,1,31,0,0,0,0,0,0,0,0,20.6,20.6,18.1,18.1,18.1,18.1,119,11,0,56,86
202011220rav,2020,SmitJo01,TE,Jonnu Smith,TEN,6,4,20,1,8,0,0,0,0,0,0,0,0,12,12,10,10,10,10,4.2,21,1,52,74
202011220rav,2020,SwaiGe00,TE,Geoff Swaim,TEN,1,1,9,0,9,0,0,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,2,7,0,44,63
202011220sdg,2020,AndeSt01,TE,Stephen Anderson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
202011220sdg,2020,HenrHu00,TE,Hunter Henry,LAC,7,4,48,1,22,0,0,0,0,0,0,0,0,14.8,14.8,12.8,12.8,12.8,12.8,67.9,11,0,75,91
202011220sdg,2020,HernCh00,TE,Chris Herndon,NYJ,3,2,32,1,26,0,0,0,0,0,0,0,0,11.2,11.2,10.2,10.2,10.2,10.2,38.1,0,1,36,60
202011220sdg,2020,GrifRy00,TE,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,45
202011220sdg,2020,ParhDo00,TE,Donald Parham,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11
202011220was,2020,SpriJe00,TE,Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19
202011220was,2020,HemiTe00,TE,Temarrick Hemingway,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16
202011220was,2020,SampDr00,TE,Drew Sample,CIN,4,2,29,0,18,0,0,0,0,0,0,0,0,4.9,4.9,3.9,3.9,3.9,3.9,30,2,1,57,84
202011220was,2020,CartCe00,TE,Cethan Carter,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25
202011220was,2020,ThomLo00,TE,Logan Thomas,WAS,5,2,6,0,6,0,0,0,0,0,0,0,0,2.8,2.8,1.8,1.8,1.8,1.8,22,6,1,56,90
202011230tam,2020,EverGe00,TE,Gerald Everett,LAR,5,4,27,0,18,0,0,0,0,0,0,0,0,6.7,6.7,4.7,4.7,4.7,4.7,12,17,1,41,57
202011230tam,2020,HigbTy00,TE,Tyler Higbee,LAR,4,4,19,0,7,0,0,0,0,0,0,0,0,6,6,4,4,4,4,14,5,0,52,72
202011230tam,2020,MundJo00,TE,Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
202011230tam,2020,AuclAn00,TE,Antony Auclair,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
202011230tam,2020,GronRo00,TE,Rob Gronkowski,TAM,6,2,25,0,16,0,0,0,0,0,0,0,0,4.5,4.5,3.5,3.5,3.5,3.5,58.8,6,0,54,78
202011230tam,2020,BratCa00,TE,Cameron Brate,TAM,4,3,23,0,9,0,0,0,0,0,0,0,0,5.3,5.3,3.8,3.8,3.8,3.8,53.2,1,0,29,42
202011260dal,2020,BellBl00,TE,Blake Bell,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31
202011260dal,2020,SpriJe00,TE,Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29
202011260dal,2020,HemiTe00,TE,Temarrick Hemingway,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13
202011260dal,2020,McKeSe01,TE,Sean McKeon,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
202011260dal,2020,ThomLo00,TE,Logan Thomas,WAS,4,4,20,1,6,0,0,1,0,0,0,0,0,13.42,13.42,11.42,11.42,11.42,11.42,16,4,0,67,97
202011260dal,2020,SchuDa00,TE,Dalton Schultz,DAL,5,5,24,0,7,0,0,0,0,0,0,0,0,7.4,7.4,4.9,4.9,4.9,4.9,11,13,0,51,86
202011260det,2020,BrowPh01,TE,Pharaoh Brown,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,54
202011260det,2020,FellDa01,TE,Darren Fells,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,51
202011260det,2020,AkinJo00,TE,Jordan Akins,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,31,0,0,26,46
202011260det,2020,NautIs00,TE,Isaac Nauta,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10
202011260det,2020,HockTJ00,TE,T.J. Hockenson,DET,8,5,89,0,51,0,0,0,0,0,0,0,0,13.9,13.9,11.4,11.4,11.4,11.4,54.4,62,1,60,73
202011260det,2020,WarrKa00,TE,Kahale Warring,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,7
202011260det,2020,JameJe00,TE,Jesse James,DET,1,1,10,0,10,0,0,0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,3,7,0,38,46
202011290atl,2020,MoreFo00,TE,Foster Moreau,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13
202011290atl,2020,WittJa00,TE,Jason Witten,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27
202011290atl,2020,WallDa01,TE,Darren Waller,LVR,7,4,23,0,11,0,0,0,0,0,0,0,0,6.3,6.3,4.3,4.3,4.3,4.3,46.9,23,0,61,97
202011290atl,2020,HursHa00,TE,Hayden Hurst,ATL,8,4,48,0,14,0,0,0,0,0,0,0,0,8.8,8.8,6.8,6.8,6.8,6.8,36.8,31,0,37,47
202011290atl,2020,GrahJa01,TE,Jaeden Graham,ATL,2,1,11,0,11,0,0,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,8,8,1,25,32
202011290atl,2020,CarrDe00,TE,Derek Carrier,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202011290atl,2020,StocLu00,TE,Luke Stocker,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,44
202011290buf,2020,HenrHu00,TE,Hunter Henry,LAC,10,7,67,0,15,0,0,0,0,0,0,0,0,13.7,13.7,10.2,10.2,10.2,10.2,85,24,0,78,94
202011290buf,2020,ParhDo00,TE,Donald Parham,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14
202011290buf,2020,AndeSt01,TE,Stephen Anderson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
202011290buf,2020,GillRe00,TE,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
202011290buf,2020,KnoxDa00,TE,Dawson Knox,BUF,1,1,2,1,2,0,0,0,0,0,0,0,0,7.2,7.2,6.7,6.7,6.7,6.7,2,0,0,38,61
202011290buf,2020,SmitLe00,TE,Lee Smith,BUF,1,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,1,2,0,17,27
202011290cin,2020,SchrMa00,TE,Mason Schreck,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202011290cin,2020,EngrEv00,TE,Evan Engram,NYG,9,6,129,0,53,1,0,0,0,0,0,0,1,20.9,20.9,13.9,13.9,15.9,15.9,107.1,37,0,78,96
202011290cin,2020,SampDr00,TE,Drew Sample,CIN,5,4,40,0,16,1,0,0,0,0,0,0,0,7,7,4,4,4,4,34,11,0,38,78
202011290cin,2020,CartCe00,TE,Cethan Carter,CIN,1,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,5,0,0,13,27
202011290cin,2020,ToilLe00,TE,Levine Toilolo,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,48
202011290clt,2020,BurtTr01,TE,Trey Burton,IND,6,3,42,1,19,0,0,0,0,0,0,0,0,13.2,13.2,11.7,11.7,11.7,11.7,76.2,4,0,27,36
202011290clt,2020,SwaiGe00,TE,Geoff Swaim,TEN,3,3,30,0,12,0,0,0,0,0,0,0,0,6,6,4.5,4.5,4.5,4.5,20.1,10,0,46,64
202011290clt,2020,FirkAn00,TE,Anthony Firkser,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,20,28
202011290clt,2020,SmitJo01,TE,Jonnu Smith,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,75
202011290clt,2020,AlieMo00,TE,Mo Alie-Cox,IND,2,2,19,0,11,0,0,0,0,0,0,0,0,3.9,3.9,2.9,2.9,2.9,2.9,12,7,0,38,51
202011290clt,2020,DoylJa00,TE,Jack Doyle,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,30
202011290den,2020,FantNo00,TE,Noah Fant,DEN,2,1,13,0,13,0,0,0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,25,16,0,30,70
202011290den,2020,TrauAd00,TE,Adam Trautman,NOR,1,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,-4,12,0,39,61
202011290den,2020,CookJa02,TE,Jared Cook,NOR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,19,30
202011290den,2020,HillJo02,TE,Josh Hill,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,61
202011290den,2020,VannNi00,TE,Nick Vannett,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,20,47
202011290den,2020,FumaTr00,TE,Troy Fumagalli,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,28
202011290gnb,2020,KmetCo00,TE,Cole Kmet,CHI,3,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,30,9,0,54,79
202011290gnb,2020,TonyRo00,TE,Robert Tonyan,GNB,5,5,67,1,39,0,0,0,0,0,0,0,0,17.7,17.7,15.2,15.2,15.2,15.2,41,26,0,41,58
202011290gnb,2020,GrahJi00,TE,Jimmy Graham,CHI,4,3,32,0,16,0,0,0,0,0,0,0,0,6.2,6.2,4.7,4.7,4.7,4.7,43.2,7,0,24,35
202011290gnb,2020,HoltJ.01,TE,J.P. Holtz,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16
202011290gnb,2020,HarrDe03,TE,Demetrius Harris,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
202011290gnb,2020,LewiMa00,TE,Marcedes Lewis,GNB,4,2,16,1,11,0,0,0,0,0,0,0,0,9.6,9.6,8.6,8.6,8.6,8.6,17.2,13,2,33,46
202011290gnb,2020,SterJa00,TE,Jace Sternberger,GNB,1,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,1,4,0,16,23
202011290jax,2020,O'ShJa00,TE,James O'Shaughnessy,JAX,4,2,17,0,10,0,0,0,0,0,0,0,0,3.7,3.7,2.7,2.7,2.7,2.7,49.2,7,0,24,37
202011290jax,2020,EifeTy00,TE,Tyler Eifert,JAX,4,3,16,1,8,0,0,0,0,0,0,0,0,10.6,10.6,9.1,9.1,9.1,9.1,34,6,0,39,60
202011290jax,2020,ElleBe00,TE,Ben Ellefson,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,13,20
202011290jax,2020,BryaHa00,TE,Harrison Bryant,CLE,2,1,13,0,13,1,0,0,0,0,0,0,0,1.3,1.3,-0.2,-0.2,-0.2,-0.2,9,5,0,42,63
202011290jax,2020,HoopAu00,TE,Austin Hooper,CLE,2,2,13,1,9,0,0,0,0,0,0,0,0,9.3,9.3,8.3,8.3,8.3,8.3,4,9,0,47,70
202011290jax,2020,CarlSt00,TE,Stephen Carlson,CLE,1,1,11,0,11,0,0,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,0,11,0,3,4
202011290jax,2020,NjokDa00,TE,David Njoku,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60
202011290jax,2020,SaubEr00,TE,Eric Saubert,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14
202011290min,2020,RudoKy00,TE,Kyle Rudolph,MIN,8,7,68,0,25,0,0,0,0,0,0,0,0,13.8,13.8,10.3,10.3,10.3,10.3,56.8,17,0,57,78
202011290min,2020,ManhCh00,TE,Chris Manhertz,CAR,1,1,11,0,11,0,0,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,2,9,0,25,38
202011290min,2020,ThomIa00,TE,Ian Thomas,CAR,2,1,4,0,4,0,0,0,0,0,0,0,0,1.4,1.4,0.9,0.9,0.9,0.9,0,5,0,43,66
202011290min,2020,ThomCo03,TE,Colin Thompson,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37
202011290min,2020,DillBr00,TE,Brandon Dillon,MIN,1,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,5,1,0,8,11
202011290min,2020,ConkTy00,TE,Tyler Conklin,MIN,2,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,26,2,1,48,66
202011290nwe,2020,ArnoDa00,TE,Dan Arnold,ARI,3,1,17,0,17,0,0,0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,56.1,3,0,26,35
202011290nwe,2020,WillMa04,TE,Maxx Williams,ARI,2,2,10,0,6,0,0,0,0,0,0,0,0,3,3,2,2,2,2,4,6,0,53,72
